date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:27:13	6574/6574	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Sep%202020%2018:46:04%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/b2.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/b2.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:14	4745/4745	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Sep%202020%2018:34:50%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/b3.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/b3.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:14	6714/6714	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Sep%202020%2018:41:02%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/b4.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/b4.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:14	6112/6112	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Sep%202020%2018:41:40%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/b5.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/b5.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:15	59984/59984	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202020%2000:13:30%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/bg/8.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/bg/8.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:16	80913/80913	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/6.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/6.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:16	58774/58774	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:54:08%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/21.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/21.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:16	90045/90045	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:54:08%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/22.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/22.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:16	78302/78302	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:54:08%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/23.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/23.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:17	93472/93472	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:54:08%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/24.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/24.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:17	61545/61545	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20May%202021%2009:20:14%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-4.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-4.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:18	115698/115698	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Dec%202020%2002:25:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/slider/41.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/slider/41.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-5.html)
13:27:19	58504/58504	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20May%202021%2009:20:46%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-5.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-5.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:19	98807/98807	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:59:28%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/product-3/6.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/product-3/6.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-6.html)
13:27:20	161999/161999	---M--	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2023:20:54%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/index-8.html	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/index-8.html	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:21	104788/104788	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Oct%202021%2022:30:42%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/slider/111.jpeg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/slider/111.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-9.html)
13:27:21	78165/78165	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20May%202021%2009:23:12%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-9.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-9.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:22	63218/63218	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20May%202021%2009:22:40%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-8.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-8.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:23	78395/78395	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20May%202021%2009:23:46%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-10.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-10.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:23	136737/136737	---M--	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2023:21:10%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/index-10.html	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/index-10.html	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:23	67191/67191	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20May%202021%2009:24:14%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-11.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-11.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:24	136237/136237	---M--	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2023:21:16%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/index-11.html	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/index-11.html	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:24	27897/27897	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20May%202021%2023:18:58%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/bg/14.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/bg/14.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/about.html)
13:27:24	82975/82975	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Aug%202021%2020:57:00%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/others/13.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/others/13.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/about.html)
13:27:24	60111/60111	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:03:24%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/team/4.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/team/4.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/about.html)
13:27:25	66920/66920	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:03:24%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/team/2.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/team/2.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/about.html)
13:27:25	60843/60843	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:03:24%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/team/5.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/team/5.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/about.html)
13:27:26	155238/155238	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:00:32%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/service/11.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/service/11.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/service.html)
13:27:26	66512/66512	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:00:32%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/service/21.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/service/21.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/service-details.html)
13:27:27	64538/64538	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:00:32%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/service/31.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/service/31.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/service-details.html)
13:27:27	63107/63107	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:00:32%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/service/32.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/service/32.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/service-details.html)
13:27:27	66057/66057	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:47:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/banner/banner-1.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/banner/banner-1.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/service-details.html)
13:27:28	101919/101919	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:52:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/1.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/1.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio.html)
13:27:28	48565/48565	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:52:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/4.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/4.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio.html)
13:27:29	76522/76522	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:52:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/5.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/5.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio.html)
13:27:30	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:31%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/no-image.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/no-image.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio.html)
13:27:31	98807/98807	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:52:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/6.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/6.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio.html)
13:27:31	788493/788493	---M--	200	added ('OK')	video/mp4	date:Sun,%2027%20Sep%202020%2004:54:18%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/media/1.mp4	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/media/1.mp4	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio.html)
13:27:31	72205/72205	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:52:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/10.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/10.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio.html)
13:27:31	72764/72764	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:00:32%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/service/22.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/service/22.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio-details.html)
13:27:32	31654/31654	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/7.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/7.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio-details.html)
13:27:32	38471/38471	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/8.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/8.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio-details.html)
13:27:33	54777/54777	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:00:32%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/service/34.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/service/34.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio-details.html)
13:27:33	70111/70111	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:00:32%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/service/33.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/service/33.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio-details.html)
13:27:34	71683/71683	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:47:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/banner/banner-2.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/banner/banner-2.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/portfolio-details.html)
13:27:34	24357/24357	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:03:24%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/team/3.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/team/3.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/team.html)
13:27:35	39861/39861	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:03:24%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/team/1.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/team/1.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/team.html)
13:27:35	42182/42182	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:03:24%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/team/6.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/team/6.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/team.html)
13:27:35	51348/51348	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:47:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/banner/banner-3.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/banner/banner-3.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/faq.html)
13:27:37	217782/217782	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:55:06%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/31.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/31.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/product-details.html)
13:27:37	119634/119634	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:55:06%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/32.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/32.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/product-details.html)
13:27:38	234288/234288	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:55:06%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/34.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/34.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/product-details.html)
13:27:38	297738/297738	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:55:06%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/33.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/33.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/product-details.html)
13:27:38	204998/204998	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:55:06%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/35.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/35.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/product-details.html)
13:27:39	87820/87820	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:57:02%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/others/14.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/others/14.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/product-details.html)
13:27:39	33879/33879	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:57:02%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/others/15.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/others/15.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/product-details.html)
13:27:40	88746/88746	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:57:02%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/others/16.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/others/16.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/product-details.html)
13:27:40	197425/197425	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:57:00%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/others/5.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/others/5.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/product-details.html)
13:27:40	63594/63594	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:03:24%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/team/7.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/team/7.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/product-details.html)
13:27:41	50837/50837	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:03:24%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/team/8.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/team/8.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/product-details.html)
13:27:41	37627/37627	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:47:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/banner/2.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/banner/2.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/product-details.html)
13:27:42	10811605/10811605	---M--	200	added ('OK')	video/mp4	date:Wed,%2018%20Aug%202021%2022:55:24%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/media/3.mp4	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/media/3.mp4	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-5.html)
13:27:42	5332/5332	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2016:34:12%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/icons/payment-3.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/icons/payment-3.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/checkout.html)
13:27:43	70791/70791	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/31.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/31.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/blog.html)
13:27:43	68119/68119	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/32.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/32.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/blog.html)
13:27:43	68735/68735	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/33.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/33.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/blog.html)
13:27:44	64317/64317	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/34.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/34.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/blog.html)
13:27:44	76182/76182	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/35.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/35.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/blog-details.html)
13:27:44	23230/23230	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20May%202021%2018:56:58%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/blog-details/1.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/blog-details/1.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/blog-details.html)
13:27:45	67244/67244	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20May%202021%2018:56:58%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/blog-details/11.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/blog-details/11.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/blog-details.html)
13:27:45	58321/58321	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20May%202021%2018:56:58%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/blog-details/12.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/blog-details/12.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/blog-details.html)
13:27:46	69393/69393	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202020%2000:13:32%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/bg/13.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/bg/13.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/history.html)
13:27:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:46%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/appointment.html	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/appointment.html	(from https://tunatheme.com/tf/html/quarter-preview/quarter/history.html)
